"RegionID","RegionName","SizeRank","1979-03","1979-06","1979-09","1979-12","1980-03","1980-06","1980-09","1980-12","1981-03","1981-06","1981-09","1981-12","1982-03","1982-06","1982-09","1982-12","1983-03","1983-06","1983-09","1983-12","1984-03","1984-06","1984-09","1984-12","1985-03","1985-06","1985-09","1985-12","1986-03","1986-06","1986-09","1986-12","1987-03","1987-06","1987-09","1987-12","1988-03","1988-06","1988-09","1988-12","1989-03","1989-06","1989-09","1989-12","1990-03","1990-06","1990-09","1990-12","1991-03","1991-06","1991-09","1991-12","1992-03","1992-06","1992-09","1992-12","1993-03","1993-06","1993-09","1993-12","1994-03","1994-06","1994-09","1994-12","1995-03","1995-06","1995-09","1995-12","1996-03","1996-06","1996-09","1996-12","1997-03","1997-06","1997-09","1997-12","1998-03","1998-06","1998-09","1998-12","1999-03","1999-06","1999-09","1999-12","2000-03","2000-06","2000-09","2000-12","2001-03","2001-06","2001-09","2001-12","2002-03","2002-06","2002-09","2002-12","2003-03","2003-06","2003-09","2003-12","2004-03","2004-06","2004-09","2004-12","2005-03","2005-06","2005-09","2005-12","2006-03","2006-06","2006-09","2006-12","2007-03","2007-06","2007-09","2007-12","2008-03","2008-06","2008-09","2008-12","2009-03","2009-06","2009-09","2009-12","2010-03","2010-06","2010-09","2010-12","2011-03","2011-06","2011-09","2011-12","2012-03","2012-06","2012-09","2012-12","2013-03","2013-06","2013-09","2013-12","2014-03","2014-06","2014-09","2014-12","2015-03","2015-06","2015-09","2015-12","2016-03","2016-06","2016-09","2016-12","2017-03","2017-06"
394660,"Hagerstown, MD",182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68745.6135401975,71966.82651622,74061.4950634697,77097.8843441467,77282.7080394923,80662.341325811,81700.874471086,83434.6967559944,82554.5839210155,82431.3681241185,82774.6121297602,84517.2355430183,86048.6318758815,85335.7404795487,86268.6600846262,87227.9830747532,87412.8067700987,88284.1184767278,88433.7376586742,88847.3906911143,89234.6403385049,89921.1283497884,88292.9196050776,88372.1297602257,88970.6064880113,88011.2834978843,90818.8434414669,91452.5246826516,92473.4555712271,93423.9774330042,93600,94100,94200,94000,93500,94000,95300,96900,98600,99100,99200,100400,100500,101500,101600,103300,105500,106900,110000,113000,115500,116700,118500,120300,122800,125600,129200,132400,134000,137900,143900,148800,155400,162500,168800,175000,183300,190700,194900,203700,210900,216700,220000,220600,218900,214300,210900,202800,197200,194200,188200,183900,179000,173000,170700,170100,166400,161600,157000,151700,148400,147800,146500,146800,147200,146300,146900,146200,148800,152400,153700,154300,153900,154800,156500,158300,159500,159900,160200,160200,160100,159200,160600,163800,164400
394412,"Bremerton, WA",183,,,,62346.6634661546,68407.2491598656,66292.4915986558,66498.8094095055,70870.1680268843,64629.0542486798,74429.1502640422,76144.1670667307,77291.8098895823,79638.6749879981,76904.9639942391,75512.3187710034,76531.0129620739,75796.0057609217,71592.2803648584,74080.9889582333,73861.7762842055,73694.1430628901,74300.2016322612,74622.5732117139,75563.8982237158,76763.1204992799,74313.0964954393,73707.0379260682,75383.3701392223,73952.0403264522,75937.8492558809,75602.5828132501,76582.5924147864,75293.1060969755,75821.795487278,75177.0523283725,75796.0057609217,76169.9567930869,77910.7633221315,78233.1349015843,77433.6533845415,81431.0609697552,82153.1733077292,87917.1771483437,90560.624099856,93797.2347575612,99574.1334613538,102862.323571771,104113.125300048,109400.019203072,111166.615458473,114596.64906385,116440.61449832,117549.572731637,118413.52856457,121379.347095535,122552.779644743,124564.378300528,125067.277964474,125634.651944311,127027.297167547,128897.052328373,129374.162265963,128600.470475276,130251.012962074,128948.631781085,131050.494479117,132971.829092655,135937.64762362,137343.187710034,134300,133600,134500,135600,134900,136000,136300,139000,140800,142500,145200,145900,147500,148300,149000,151200,154600,155900,158000,162700,164500,166500,169100,171800,174400,181100,186300,188600,192100,196100,200700,206200,216200,225900,236900,249500,259700,272600,285600,295800,305900,309800,310400,310500,312000,309300,306600,303300,294300,288000,282300,280700,274600,269100,263900,259300,258800,253900,249300,242900,239700,238200,235600,234900,230000,230500,232900,235900,241500,244300,244400,243700,246200,252300,257800,260300,265900,270700,279300,285000,294300,303000,313700,327700,334800
394772,"Laredo, TX",184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58388.9616275556,58204.6530365596,58653.13727465,60956.9946621009,59298.2173431363,60459.3614664115,62001.4100110787,60336.4890724141,63924.3629771377,61436.1969986907,60913.9893242018,62849.2295296606,60655.9572968073,62179.5749823748,61000,62500,65600,66800,67500,67700,68600,67600,68000,68100,68800,70000,72300,73400,73900,72800,73300,73800,74200,72600,73400,74600,75300,77100,77100,77400,79300,79700,79700,80500,81200,84800,87700,87100,89200,91900,93000,95300,96100,99300,101500,103200,95700,91200,88900,89400,91300,90000,91700,92100,95400,97500,98900,99000,99900,101500,99400,99500,100500,98700,97000,94600,95100,94500,94000,94400,93300,96500,102400,106000,108900,111400,111800,114400,114900,113400,112300,114600,116000,116900,121000,118100,118600,121100,121200
395240,"Yakima, WA",185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47433.5064935065,50099.2764378479,49376.9387755102,52197.4953617811,51707.3376623377,51715.9369202226,50133.6734693878,50211.0667903525,50520.6400742115,50314.2578849722,49841.2987012987,53152.012987013,48637.4025974026,51758.9332096475,51586.9480519481,54175.3246753247,55662.9962894249,56067.1614100186,58707.133580705,58595.3432282004,60805.3525046382,62009.2486085343,61931.8552875696,63600.1113172542,66351.8738404453,68226.5120593692,68381.2987012987,69980.7606679035,71700.612244898,75664.8701298701,77324.5269016698,79620.5287569573,82828.0519480519,86508.53432282,84780.0834879406,85992.5788497217,87127.680890538,88838.9332096475,90713.5714285714,92218.4415584416,92700,93000,93000,93700,94900,96400,97500,97800,98800,99900,100200,101200,102500,103100,103600,104000,103500,103200,103100,103800,103500,102000,102100,104800,108100,109700,113000,112400,112300,115400,115200,117300,119500,118900,120400,122300,122600,125000,128700,130900,133600,137300,139500,138500,140200,143300,142900,144100,145600,145300,144400,142100,141500,141200,141200,147300,145700,141700,142500,141000,140900,139200,137800,135300,136700,139200,139300,138300,138400,140200,140600,142800,143100,143200,145400,146200,148000,151000,154000,158600,162900,170100,177300,184400,191300
753875,"Crestview-Fort Walton Beach-Destin, FL",186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78059.7476635514,79242.6168224299,76799.9439252336,76319.1028037383,74068.7663551402,79915.7943925234,78877.1775700935,75722.8598130841,78973.3457943925,75790.1775700935,75963.2803738318,77684.691588785,80762.0747663551,79329.1682242991,79184.9158878505,79040.6635514019,78934.8785046729,77905.8785046729,81435.2523364486,80704.3738317757,81454.4859813084,83368.2336448598,87003.3925233645,87022.6261682243,88013.1588785047,89426.8317757009,90340.429906542,91552.1495327103,91965.6728971963,91330.9626168224,95177.691588785,96379.7943925234,93138.9252336449,96168.2242990654,96668.2990654206,100524.644859813,99034.0373831776,98158.9065420561,102900,105000,105800,108200,109200,109900,111300,113300,113800,114900,115700,116400,116600,117300,118900,121600,123500,123700,124000,126500,128000,129700,133400,135600,137900,141300,142900,145500,149400,155000,163500,174000,189000,209200,230700,251100,276200,294300,301400,296300,286700,273200,266100,262400,256100,247700,238400,226000,217100,210800,205500,206600,201900,195600,192500,188900,183400,181200,176400,173200,173900,174800,173100,174500,176700,179400,179900,184500,184100,186800,190500,190500,193100,194100,198000,201400,205700,206700,208300,206800,212500,217000,226900,228700,229500
395161,"Topeka, KS",187,53264.8225469729,54161.5866388309,55984.7599164927,55629.0187891441,55043.5281837161,57481.8371607516,56859.2901878914,59082.6722338205,56370.1461377871,57355.8455114823,59660.751565762,,,54991.6492693111,57311.3778705637,54798.9561586639,57355.8455114823,57526.3048016702,57029.7494780793,60520.4592901879,60098.0167014614,60535.2818371608,61306.0542797495,61743.3194154489,59712.630480167,60387.0563674322,58356.3674321503,59986.8475991649,61194.885177453,61476.5135699374,62010.1252609603,62603.0271398747,63314.509394572,63336.7432150313,62573.382045929,60542.6931106472,62699.3736951983,64040.8141962422,63032.8810020877,65478.6012526096,63559.0814196242,65545.3027139875,65574.9478079332,65345.1983298539,67494.4676409186,65775.0521920668,66708.872651357,66434.6555323591,66886.7432150313,67034.9686847599,67931.732776618,67227.6617954071,67991.0229645094,68650.6263048017,68480.1670146138,69562.2129436326,68680.2713987474,70029.1231732777,71926.4091858038,71377.9749478079,72289.5615866388,73764.4050104384,74535.1774530271,72511.8997912317,74112.7348643006,76639.9791231733,77092.0668058455,78144.4676409186,78477.9749478079,80627.2442588727,79434.0292275574,80597.5991649269,81405.4279749478,80775.4697286013,81123.7995824635,81924.2171189979,84540.3966597077,84303.235908142,84577.4530271399,86104.1753653445,86385.8037578288,87697.5991649269,87927.3486430063,88557.3068893528,88372.0250521921,90054.3841336117,92070.2505219207,92322.2338204593,94508.5594989562,95835.1774530271,96828.2881002088,97628.7056367432,98977.5574112735,100259.707724426,101586.325678497,101875.365344468,103409.498956159,104313.674321503,104750.939457203,105847.807933194,107367.118997912,108337.995824635,110502.087682672,111013.465553236,113266.492693111,114941.440501044,116445.929018789,116712.734864301,116838.72651357,117594.676409186,119151.043841336,119106.576200418,120966.805845511,121077.974947808,121530.06263048,120492.48434238,122300.835073069,120136.743215031,120700,120800,116400,114300,112600,115500,106800,104300,102300,103400,101700,99200,104700,105400,105200,109700,111000,103600,101200,100700,100100,103300,102400,106100,104700,99800,97100,95900,95500,1e+05,102100,101400,102000,103600,103200,102000
394813,"Macon, GA",188,,,,,,,,39467.6141747205,47060.3752131893,43883.2101572863,43920.0682205799,47967.0835702103,50672.465415956,49367.6899753648,45873.5455751374,50517.6615501232,50082.7364032594,50613.4925146864,51675.0047375403,52323.7066515065,52522.7401932916,53340.9891984082,51947.7544059124,52050.9569831344,55980.0265302255,56061.1142694713,56569.7555429221,58619.0638620428,58405.2870949403,58670.6651506538,60004.9270418799,60336.6496115217,61751.9992419936,62076.3501989767,61796.2289179458,62430.1876065946,62879.8559787758,64133.0301307561,64508.9823763502,65371.461057419,66138.1087739246,66845.7835891605,67479.7422778094,66676.2364980102,68526.5112753458,66410.8584422968,69271.0441538753,67840.951298086,67435.5126018571,67575.5732423726,67619.8029183248,67464.9990524919,67715.633882888,67870.4377487209,70988.6299033542,70583.1912071253,70885.4273261323,72286.0337312867,72551.4117870002,72654.6143642221,72514.5537237066,73096.9111237445,74659.6930073906,72949.4788705704,73716.126587076,75256.7936327459,76981.7509948835,77534.6219442865,78684.5935190449,77800,78100,78800,79000,79300,80100,80800,82200,82900,83500,84700,85900,87100,88600,89200,91000,92700,94300,95000,94400,94700,96300,96700,98200,99600,99900,100900,102800,105200,105600,108700,110100,110200,112000,112300,113400,114100,115400,117600,118800,119600,120800,121200,121800,122400,122000,120600,119600,118200,117500,116300,115200,113500,113000,111900,110800,109200,107100,104800,102400,101800,99300,99400,99900,101300,101600,99900,98100,95800,93900,95100,96600,98700,101900,101700,100500,1e+05,99700,100600,101200,102600,103200,104800,108100,107400
394454,"Champaign-Urbana, IL",189,,,,,,,,,,,,,,,,,,,,,,,,,,,55671.0408888079,57368.1085511338,58198.5884709954,57924.169019215,59195.1643748292,58523.5588744195,59296.2662781167,61455.5140697568,62163.2273927693,60372.2793916765,61686.604134414,63679.7559420818,64553.5652490666,62647.0722156452,64206.9301520809,64055.2772971496,65022.9669429014,64770.2121846826,65976.2134596121,65968.9918950915,64726.8827975594,65550.1411529005,66098.9800564612,66474.501411529,66590.0464438576,67160.5500409799,67478.2988798834,67947.7005737182,68164.3475093343,68994.8274291959,68633.7492031691,69493.1153811128,70294.7090428923,70800.2185593297,71139.6320917949,72923.3585283672,74346.0067389127,73385.5386576814,72215.6452053547,75552.0080138421,76223.6135142519,77090.2012567161,78050.6693379474,78122.8849831527,78722.2748383572,78902.8139513706,79300,81700,82500,81300,80200,78100,78800,81200,84100,84700,84600,84800,85000,86000,86800,88800,92100,94100,93900,93600,94100,94600,96900,98600,101000,104100,108400,111700,114500,115400,117100,119200,121200,123200,124800,126800,128200,129300,128800,127600,128300,130700,131500,132600,131400,128800,129100,128500,128100,127800,127000,126400,125400,125200,124900,125300,124200,122400,121500,120600,121200,122400,120700,120800,121100,121700,124200,122700,122700,122300,121500,122300,123700,124000,124700,126500,126800,126600,127100,128100,129300,130200
395171,"Tuscaloosa, AL",190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73683.9018227757,71950.6857967876,73443.9180653312,75301.5701136979,75959.3033748421,76617.0366359863,78679.1192925465,78830.2201768634,78785.7787402996,80181.2398484028,79879.038079769,81692.2486915719,82981.050351922,82874.3909041689,84732.0429525356,86314.1580942068,87176.3219635445,87851.8317993142,88011.8209709439,88882.8731275943,90802.7431871503,94918.020212958,93904.7554593034,98117.8036455514,98500,98800,99900,99300,99300,99100,99300,100400,101800,103100,103400,104600,106100,107200,108700,109500,111000,112900,112700,114600,115800,114700,116000,115700,114700,114300,113100,112200,112500,115900,121000,126300,131500,134400,135100,135500,134100,134600,138400,140800,143900,144700,145600,148100,146300,145800,141400,140200,141900,141500,141700,139900,139000,139100,138000,133500,133300,131400,131500,131700,133300,133900,133200,133400,133900,135800,136400,139200,137900,134900,137800,138000,138300,141200,148300,152100,150900,148800,145700,135200,126600,118100,103200,98300,91000
394483,"College Station, TX",191,,,,,,,,,,,,,,,,,,,,,70925.3232966609,75065.6340474812,73954.2462845011,75292.6076047095,75472.6211156147,75253.4742327736,74009.0330052114,71183.6035514379,74087.2997490832,75613.5012545841,74361.2333526346,74909.1005597375,74048.1663771473,72083.6711059641,67598.9866821077,67309.3997297819,64256.9967187802,65720.5848291836,67199.8262883613,67481.5865662999,66127.5718973171,67552.0266357846,67544.1999613974,65470.1312487937,63818.7029530979,64515.2769735572,65728.4115035707,66440.6388728045,66417.1588496429,67458.1065431384,67630.2933796564,68702.5477707006,70283.5359969118,70455.7228334298,71011.4167149199,71715.8174097664,73124.6187994596,73570.7392395291,75222.1675352249,76302.2486006562,77124.0494113106,80810.4130476742,78681.5576143602,78689.3842887473,78266.7438718394,79315.5182397221,80544.3061185099,79456.3983786914,80231.2391430226,81100,83800,85100,86900,88400,88500,88900,90200,92100,92700,93800,94600,95900,97700,100300,101100,101700,101700,102700,105700,109900,113300,115300,115400,114600,115700,116500,117400,118000,118800,119000,120900,121600,123000,123900,124400,126400,128000,129500,130800,131100,129800,130100,132200,134200,135600,136700,136600,135300,136900,139200,142400,144700,144400,143900,138700,140000,140500,140700,141200,139900,139000,138700,139200,138900,138900,138800,139900,139700,140700,141300,142900,143100,144300,145900,148800,151100,154800,156900,160100,165100,170300,174200,176800,181500
395103,"Sioux Falls, SD",192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394455,"Charleston, WV",193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32076.7415730337,32351.2265917603,32659.4943820225,32722.8370786517,33191.5730337079,33022.65917603,33761.6573033708,32068.2958801498,34297.9588014981,33542.0692883895,33732.0973782771,33504.063670412,33643.4176029963,34183.9419475655,33960.1310861423,33554.7378277154,33444.9438202247,35146.7509363296,33432.2752808989,35260.7677902622,34952.5,34939.8314606742,36438.9419475655,35953.3146067416,36278.4737827715,36848.5580524345,37270.8426966292,37828.2584269663,38470.1310861423,39285.1404494382,39348.4831460674,40433.7546816479,40480.2059925094,41696.3857677903,41434.5692883895,42228.4644194757,44031.6198501873,43765.5805243446,44006.2827715356,45176.0112359551,45100,44200,43400,44100,43800,44100,44600,45400,45900,46100,46200,45900,45900,46700,48100,48100,47400,47400,46400,47500,46600,47300,47100,47900,48100,48700,48700,49600,51200,51800,52700,53100,51800,52600,54800,55200,60400,64400,67500,67000,69000,64900,63600,63200,62400,63800,64900,67000,70200,72000,73100,77100,76000,78800,81000,85100,84300,83600,83300,83400,83900,85600,86600,83800,84900,84800,86100,84900,84100,82800,81200,80400,82300,84500,84900,84900,85200,85500,86600,88200,89800,89900,89400,90000,88100
394334,"Appleton, WI",194,,,,,,,,,,,,,,,,,,,,,,,,,,,56593.2512454178,57960.5602030266,57843.8387066454,58735.9244289877,58869.320424852,59136.1124165805,59194.4731647711,60111.570636338,60953.6328602312,61995.7890779209,60853.585863333,62921.2237992293,63046.282545352,61787.3578343829,63354.7607857881,63379.7725350127,65013.87348435,64763.7559921045,67148.2094181784,67139.8721684369,67523.3856565467,67156.5466679199,68640.57712191,69382.592348905,69632.7098411505,70324.7015696964,70966.6697997932,72058.849515932,72742.5039947363,73559.554469405,73868.0327098412,75402.0866622803,76410.8938810039,77086.2111100667,78778.6728075947,80629.5422502115,82530.4351912774,82196.9452016167,83372.4974151706,84714.7946235548,86240.5113262525,86232.174076511,87807.9142776577,88700,90300,90700,92400,93800,94200,97800,99200,100200,100600,101000,98000,96300,92500,87500,86700,88500,92400,99200,106800,111800,112800,109400,107400,105500,108300,113400,117700,121000,123500,123400,121900,123400,125900,128400,130600,132700,133100,133900,135300,135600,134600,134300,134600,135100,135300,135300,134700,132100,130800,130000,129300,129400,130500,132100,134700,136100,136300,137900,136000,133800,130500,129300,130300,131400,132400,133300,134100,134000,137800,134100,132700,135500,136100,137600,138200,138400,140500,142800,144700,148000,149200,152000,155400,157900
394464,"Chico, CA",195,,53480.0532176998,56014.5560264117,58600.1576820735,60909.8255642062,56627.7421898098,62728.9445156204,61052.9023356657,68554.2130679018,67603.7745146349,68063.6641371834,,69893.0028579876,69995.2005518872,72723.8789790086,75289.0410958904,71109.1554153937,67399.3791268355,67338.0605104957,63413.6690647482,70128.0575539568,68881.2456883808,66724.8743470977,65631.3590223711,66908.8301961171,67378.9395880556,66377.4021878388,65845.9741795605,66622.676653198,66939.489504287,68952.7840741106,69351.3550803193,69688.6074701882,68850.5863802109,69054.9817680102,69330.9155415394,69729.4865477481,72764.7580565684,73735.6361486154,72672.7801320587,75319.7004040603,79693.7617029664,83342.2193751848,85754.0849512171,89719.3554745245,95524.184488026,99182.8619296344,99632.5317827929,99499.6747807234,102453.188134424,102657.583522223,103791.97792451,103086.813836602,103608.02207549,103883.955849019,104425.603626688,104374.504779738,103843.07677146,103781.75815512,104691.317630827,105049.009559476,103924.834926579,102422.528826254,102085.276436385,102197.693899675,104292.746624618,104517.581551197,104527.801320587,105958.569035183,103700,103000,102600,103300,101000,100900,101700,102700,,106700,108100,110200,110100,110500,113100,116900,120900,124700,128600,132400,137900,141700,144700,149700,156200,164500,172900,178800,188800,198400,210400,220100,230400,244200,256400,269300,277200,285500,293400,302100,302000,293000,282000,277800,279400,277000,271100,255600,238300,229400,230500,232300,225700,220600,218200,206300,206800,209500,195400,193800,189800,180700,180300,181600,186900,191200,194500,198000,204100,210600,215300,218600,219100,222200,225600,228000,229500,231600,236700,243100,246500,251000,257000,265300,269400
394459,"Charlottesville, VA",196,,,,,,,,,,,,,,,,,,,67013.1968810916,63128.5380116959,66322.3391812866,71282.9239766082,72200.2923976608,70376.8810916179,71294.2495126706,72630.6627680312,73230.9161793372,74522.0272904483,75348.791423002,76515.3216374269,77228.8304093567,77477.992202729,78871.0331384016,80513.2358674464,83684.3859649123,82042.1832358675,86028.7719298246,87353.8596491228,89188.5964912281,91532.9824561404,93039.2787524367,96199.1033138402,97682.7485380117,100344.249512671,100095.087719298,103028.401559454,102167.660818713,101080.409356725,102779.239766082,104512.046783626,103379.493177388,107921.033138402,105859.785575049,108498.635477583,109166.842105263,109212.144249513,110854.346978558,109903.001949318,112111.481481481,111114.834307992,111862.319688109,110718.440545809,111080.857699805,112881.617933723,113255.360623782,112587.153996101,113572.475633528,116166.023391813,115871.559454191,116200,115900,116100,116300,117100,118400,120500,122700,122400,123700,124500,126100,127500,129200,133200,137900,140200,145300,145300,148800,151700,154600,158100,162200,167200,170500,173700,178400,183800,188300,194000,199500,205600,218400,233300,244000,256800,263400,270900,274300,276900,276900,272400,274400,272900,270300,272900,271200,268700,264500,258000,252300,246400,244200,238600,230300,224600,221000,220200,220700,220900,219200,216800,214700,215600,216100,216500,218400,217200,216700,218000,218500,221400,222400,222100,225900,226400,226300,227600,228900,229800,234400,237900,241600,244900
394468,"Claremont, NH",197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172000,178600,193300,210900,229300,231700,223900,218800,216400,221200,225600,221800,213500,205600,201200,199100,196000,194600,189800,191100,200600,198200,196200,192100,182200,182800,181400,180600,180200,177100,178400,178700,177100,174500,173600,174600,177800,178100,178200,177600,173600,174300,174200,174400,176800,179900,179900,178700,179300,180000,181300,182300,182300,186500
394361,"Cape Cod, MA",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131600,132200,133300,136500,138500,139900,141500,145200,148300,152300,155600,161000,167700,173700,181600,188000,196200,206800,217600,226100,236600,245600,258800,268600,279700,294200,307400,321900,334200,343200,351300,364200,376700,387500,396400,403700,406700,410200,409600,411200,407400,399500,389200,381400,382100,382800,381300,372800,360300,351800,344600,340700,337400,334500,336500,335600,333300,331600,331000,332100,334300,333600,328200,329300,328200,326300,327500,330500,339700,341400,343800,339900,333500,340800,351600,355100,358000,363000,365500,368000,372100,375400,375800,379800,384100
394803,"Longview, TX",199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394429,"Burlington, VT",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395002,"Prescott, AZ",201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74759.0361445783,74912.9518072289,71933.5843373494,72780.1204819277,74879.9698795181,75869.4277108434,75858.4337349398,78277.1084337349,78815.813253012,81080.5722891566,81553.313253012,82223.9457831325,82806.6265060241,84334.7891566265,84488.7048192771,87929.8192771084,86764.4578313253,87863.8554216867,90326.5060240964,92448.343373494,91876.656626506,93228.9156626506,94086.4457831325,94987.9518072289,96043.3734939759,98528.0120481928,100770.78313253,102859.638554217,104706.626506024,106586.596385542,108279.668674699,109939.759036145,112446.385542169,114689.156626506,115898.493975904,117822.439759036,116800,117700,117200,118400,117100,118100,121500,123600,125100,127100,129100,130600,132300,133300,135800,139400,143200,143500,143400,143000,144700,148500,152500,157900,160700,164200,167100,169200,172100,175700,181400,187000,193000,202700,213900,228900,248000,267100,279900,287600,292900,295600,296600,298400,293600,284700,280400,272300,257200,247200,237400,243300,233100,225300,215500,192000,194600,189800,182700,179300,178600,172800,172500,173800,177100,183900,190600,198400,202300,210100,216500,220900,224500,227900,230700,236300,234100,236100,239100,241500,244600,253500,263200,267500,270600
395114,"Springfield, IL",202,,,,,,,,,,,,,,,,,,,,,,,55451.4450867052,53565.1734104046,55451.4450867052,55385.549132948,56670.5202312139,56184.5375722543,57172.9768786127,58227.3121387283,58738.0057803468,58532.0809248555,60179.4797687861,61036.1271676301,61686.8497109827,62098.6994219653,63169.5086705202,62815.3179190751,62601.1560693642,63309.5375722543,64874.5664739884,65838.2947976879,66513.7283236994,66027.7456647399,68078.7572254335,67864.5953757226,68869.5086705202,69849.710982659,70154.4797687861,71645.3757225434,72230.2023121387,72922.1098265896,73251.5895953757,74429.4797687861,75170.8092485549,75557.9479768786,76249.8554913295,76933.5260115607,77551.3005780347,78457.3699421965,79668.2080924856,80953.1791907514,81538.0057803468,80450.7225433526,82369.9421965318,83325.4335260116,83589.0173410405,84618.6416184971,85895.3757225434,85500,85600,86500,86400,86700,87400,87600,88800,89300,90300,90900,90400,90400,90800,91600,93100,94100,96500,98000,100700,102400,102300,101500,101900,102200,102300,102300,103000,103000,103100,106100,105900,107400,108500,109100,110300,108300,108700,109100,110600,112900,114000,114200,114900,115600,116500,116300,117400,117500,117100,117500,117100,116800,115600,114500,110100,110700,111500,111600,111900,112600,112900,113400,113500,112800,112100,112900,113800,114400,115600,115400,119600,118100,118100,117300,116700,118100,119300,121300,122000,121900,122600,123400,124200,125000
395174,"Tyler, TX",203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394773,"Las Cruces, NM",204,,,,,,,,,,,,,,,,,,,,,,,,,66714.9939201197,68272.3786362361,66496.1182302872,70696.8478159199,68870.0776353943,70503.2270133757,71639.6969413525,70360.1159854083,72212.1410532223,72624.6375455991,71740.716490506,69594.0510709943,70848.3771396502,71959.5921803386,72607.8009540735,71311.3834066037,72329.9971939014,71707.0433074549,72321.5788981386,74232.5320362922,75722.5703863063,71816.4811523712,73314.937798148,73820.0355439155,75116.4530913853,74687.1200074829,73862.1270227294,76404.4523430923,78037.6017210738,76050.8839210551,77667.196707511,77810.3077354784,78803.6666354878,80537.8355626228,81649.0506033112,81329.1553643251,82583.481432981,83888.3172762137,84410.2516135067,86026.5643999626,84182.9576279113,87466.0929753999,89191.8436067721,89688.5230567767,91346.9273220466,90000,89100,88200,84900,80900,80200,81900,84800,96100,101200,104500,106100,106500,104900,103900,103900,105700,107700,109600,110600,109900,110200,111000,113100,112900,113900,113800,114900,115100,115900,117100,118400,120600,122400,126000,128500,130400,132300,136300,139600,146300,151300,154300,156000,159300,163300,159700,160200,152800,154500,160800,166100,170700,167000,160300,153800,152600,150000,148500,146900,145600,142000,141000,139600,136500,136000,135100,133700,132400,131900,131400,131200,131000,131600,131100,132800,133900,134500,134800,134800,135600,135700,136900,137000,138000
394585,"Fargo, ND",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59012.1802795474,61681.5631834173,59520.9660549586,58161.8807644766,59395.5120281449,58377.9404773224,61117.0200627555,57478.8532851574,58273.3954549777,58154.9110963202,56391.5850527717,58405.8191499477,60064.6001711515,61005.5053722544,60155.2058571836,59932.1764761814,59493.0873823334,60378.2352381858,60684.9006370638,61047.3233811924,61500.351811353,62922.164115242,63012.7698012741,63312.4655319958,64260.3404012551,64302.158410193,65626.3953598935,66218.8171531806,66504.5735475896,67487.2967576305,68476.9896358277,69759.4085765903,68442.1412950461,69696.6815631834,70393.6483788153,71683.0369877341,71230.0085575735,74944.8416848911,73300,74000,72400,73200,77500,81300,81300,85300,83100,83800,84700,85500,89500,91800,96400,95300,93500,96700,99800,104800,105600,111000,110300,112200,116700,115800,116900,121000,122700,124000,129600,130500,133200,134400,135200,135900,139600,141600,145700,146800,146600,143900,141500,141400,141800,143400,143500,142700,143700,144200,144300,144600,143600,145000,146400,152200,151700,152400,153700,151900,153700,153900,153500,152900,152200,153000,154500,156400,159900,163400,166400,169400,173500,176900,179500,183500,186100,188100,189600,191000,194400,199800,204400,206000,204500
